experiment_dir,source_batch,agent_id,utility,model_pair,model_order,token_budget_prompted,competition_level,consensus_reached,final_round,total_reasoning_tokens,avg_reasoning_tokens,is_prompted_reasoning,thinking_tokens,reflection_tokens,discussion_tokens,proposal_tokens,voting_tokens,num_interactions,round_1_tokens,round_2_tokens,round_3_tokens,round_4_tokens,round_5_tokens,round_6_tokens,round_7_tokens,round_8_tokens,round_9_tokens,round_10_tokens
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_4000/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,59.0,o3-mini-high_vs_gpt-5-nano,strong_first,4000,1.0,True,8,53312,820.1846153846154,True,840.0,557.7142857142857,1160.0,608.0,428.0,65,7232,6080,5056,6592,7552,8576,6016,5952,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_4000/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,41.0,o3-mini-high_vs_gpt-5-nano,strong_first,4000,1.0,True,8,272256,4188.553846153846,False,4272.0,4955.428571428572,6202.666666666667,2074.6666666666665,1888.0,65,41664,35776,26752,30144,26112,34496,39872,32704,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_500/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,100.0,o3-mini-high_vs_gpt-5-nano,strong_first,500,0.0,True,1,6720,746.6666666666666,True,2240.0,0.0,960.0,384.0,224.0,9,6272,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_500/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,53.0,o3-mini-high_vs_gpt-5-nano,strong_first,500,0.0,True,1,28224,3136.0,False,4800.0,0.0,4416.0,1600.0,1504.0,9,22848,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_500/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,94.0,o3-mini-high_vs_gpt-5-nano,strong_first,500,0.25,True,1,6080,675.5555555555555,True,192.0,0.0,1301.3333333333333,597.3333333333334,480.0,9,5888,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_500/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,70.0,o3-mini-high_vs_gpt-5-nano,strong_first,500,0.25,True,1,33280,3697.777777777778,False,4032.0,0.0,7018.666666666667,1536.0,1664.0,9,29696,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_500/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,66.0,o3-mini-high_vs_gpt-5-nano,strong_first,500,0.5,True,1,7360,817.7777777777778,True,1216.0,0.0,1258.6666666666667,704.0,384.0,9,7104,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_500/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,75.0,o3-mini-high_vs_gpt-5-nano,strong_first,500,0.5,True,1,33024,3669.3333333333335,False,4160.0,0.0,6357.333333333333,2218.6666666666665,2592.0,9,29888,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_500/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,54.0,o3-mini-high_vs_gpt-5-nano,strong_first,500,0.75,True,1,8192,910.2222222222222,True,1472.0,0.0,1664.0,512.0,320.0,9,8000,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_500/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,77.0,o3-mini-high_vs_gpt-5-nano,strong_first,500,0.75,True,1,38208,4245.333333333333,False,3776.0,0.0,9130.666666666666,1429.3333333333333,1344.0,9,35456,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_500/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,69.0,o3-mini-high_vs_gpt-5-nano,strong_first,500,1.0,True,8,44544,685.2923076923076,True,896.0,576.0,925.3333333333334,458.6666666666667,268.0,65,5632,5440,5824,5568,5248,5120,5824,5760,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_500/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,31.0,o3-mini-high_vs_gpt-5-nano,strong_first,500,1.0,True,8,239616,3686.4,False,3776.0,4077.714285714286,5626.666666666667,1714.6666666666667,1716.0,65,38016,20352,30784,31488,22336,31616,31936,28416,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_5000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,100.0,o3-mini-high_vs_gpt-5-nano,strong_first,5000,0.0,True,1,5440,680.0,True,2240.0,0.0,661.3333333333334,362.6666666666667,256.0,9,5312,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_5000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,100.0,o3-mini-high_vs_gpt-5-nano,strong_first,5000,0.0,True,1,24000,2666.6666666666665,False,2624.0,0.0,3882.6666666666665,1792.0,1792.0,9,19648,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_5000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,66.0,o3-mini-high_vs_gpt-5-nano,strong_first,5000,0.25,True,1,6912,768.0,True,768.0,0.0,1088.0,896.0,544.0,9,6720,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_5000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,94.0,o3-mini-high_vs_gpt-5-nano,strong_first,5000,0.25,True,1,32512,3612.4444444444443,False,4864.0,0.0,6570.666666666667,1429.3333333333333,1280.0,9,28864,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_5000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,70.0,o3-mini-high_vs_gpt-5-nano,strong_first,5000,0.5,True,1,5568,618.6666666666666,True,768.0,0.0,810.6666666666666,661.3333333333334,448.0,9,5184,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_5000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,81.0,o3-mini-high_vs_gpt-5-nano,strong_first,5000,0.5,True,1,35264,3918.222222222222,False,3136.0,0.0,7765.333333333333,1920.0,1984.0,9,32192,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_5000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,60.0,o3-mini-high_vs_gpt-5-nano,strong_first,5000,0.75,True,1,6784,753.7777777777778,True,1408.0,0.0,938.6666666666666,768.0,832.0,9,6528,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_5000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,71.0,o3-mini-high_vs_gpt-5-nano,strong_first,5000,0.75,True,1,34496,3832.8888888888887,False,7040.0,0.0,5973.333333333333,1706.6666666666667,1696.0,9,30080,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_6000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,100.0,o3-mini-high_vs_gpt-5-nano,strong_first,6000,0.0,True,1,4608,512.0,True,1088.0,0.0,682.6666666666666,362.6666666666667,160.0,9,4224,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_6000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,100.0,o3-mini-high_vs_gpt-5-nano,strong_first,6000,0.0,True,1,21760,2417.777777777778,False,3520.0,0.0,3797.3333333333335,874.6666666666666,640.0,9,17536,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_6000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,92.0,o3-mini-high_vs_gpt-5-nano,strong_first,6000,0.25,True,1,7680,960.0,True,960.0,0.0,1664.0,512.0,320.0,9,7488,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_6000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,79.0,o3-mini-high_vs_gpt-5-nano,strong_first,6000,0.25,True,1,28608,3178.6666666666665,False,5120.0,0.0,5354.666666666667,960.0,928.0,9,24064,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_6000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,70.0,o3-mini-high_vs_gpt-5-nano,strong_first,6000,0.5,True,1,5376,672.0,True,1280.0,0.0,661.3333333333334,640.0,480.0,9,5184,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_6000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,77.0,o3-mini-high_vs_gpt-5-nano,strong_first,6000,0.5,True,1,32064,3562.6666666666665,False,3520.0,0.0,6314.666666666667,1941.3333333333333,1920.0,9,28288,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_6000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,73.0,o3-mini-high_vs_gpt-5-nano,strong_first,6000,0.75,True,1,8448,938.6666666666666,True,3008.0,0.0,1258.6666666666667,469.3333333333333,288.0,9,8192,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_6000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,59.0,o3-mini-high_vs_gpt-5-nano,strong_first,6000,0.75,True,1,35328,3925.3333333333335,False,3840.0,0.0,7104.0,2197.3333333333335,2176.0,9,31744,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_6000/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,79.0,o3-mini-high_vs_gpt-5-nano,strong_first,6000,1.0,True,3,17728,709.12,True,1301.3333333333333,544.0,924.4444444444445,476.44444444444446,309.3333333333333,25,8512,4352,4736,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_6000/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,21.0,o3-mini-high_vs_gpt-5-nano,strong_first,6000,1.0,True,3,101184,4047.36,False,4202.666666666667,4416.0,6812.444444444444,1585.7777777777778,1525.3333333333333,25,38336,29632,29056,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_7000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,100.0,o3-mini-high_vs_gpt-5-nano,strong_first,7000,0.0,True,1,5952,661.3333333333334,True,2240.0,0.0,661.3333333333334,448.0,288.0,9,5568,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_7000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,100.0,o3-mini-high_vs_gpt-5-nano,strong_first,7000,0.0,True,1,23168,2574.222222222222,False,2624.0,0.0,4970.666666666667,1173.3333333333333,928.0,9,21056,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_7000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,71.0,o3-mini-high_vs_gpt-5-nano,strong_first,7000,0.25,True,1,7936,881.7777777777778,True,576.0,0.0,1258.6666666666667,1109.3333333333333,512.0,9,7680,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_7000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,93.0,o3-mini-high_vs_gpt-5-nano,strong_first,7000,0.25,True,1,39168,4352.0,False,2944.0,0.0,8896.0,1578.6666666666667,1344.0,9,34368,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_7000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,66.0,o3-mini-high_vs_gpt-5-nano,strong_first,7000,0.5,True,1,7168,796.4444444444445,True,1088.0,0.0,1130.6666666666667,810.6666666666666,352.0,9,6912,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_7000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,81.0,o3-mini-high_vs_gpt-5-nano,strong_first,7000,0.5,True,1,33344,3704.8888888888887,False,3264.0,0.0,7125.333333333333,1344.0,1248.0,9,28672,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_7000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,81.0,o3-mini-high_vs_gpt-5-nano,strong_first,7000,0.75,True,1,5824,647.1111111111111,True,1024.0,0.0,746.6666666666666,746.6666666666666,320.0,9,5504,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_7000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,54.0,o3-mini-high_vs_gpt-5-nano,strong_first,7000,0.75,True,1,30720,3413.3333333333335,False,4416.0,0.0,5781.333333333333,1834.6666666666667,2080.0,9,27264,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_7000/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,63.0,o3-mini-high_vs_gpt-5-nano,strong_first,7000,1.0,True,4,26496,802.9090909090909,True,1056.0,576.0,1125.3333333333333,570.6666666666666,344.0,33,9088,4928,7168,5120,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_7000/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,37.0,o3-mini-high_vs_gpt-5-nano,strong_first,7000,1.0,True,4,109824,3328.0,False,4272.0,3285.3333333333335,4949.333333333333,1658.6666666666667,1632.0,33,26496,25280,21248,33216,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_8000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,100.0,o3-mini-high_vs_gpt-5-nano,strong_first,8000,0.0,True,1,5632,625.7777777777778,True,1600.0,0.0,917.3333333333334,320.0,288.0,9,5312,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_8000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,100.0,o3-mini-high_vs_gpt-5-nano,strong_first,8000,0.0,True,1,30016,3335.1111111111113,False,3392.0,0.0,5952.0,1173.3333333333333,992.0,9,24768,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_8000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,91.0,o3-mini-high_vs_gpt-5-nano,strong_first,8000,0.25,True,1,5824,647.1111111111111,True,704.0,0.0,1066.6666666666667,554.6666666666666,448.0,9,5568,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_8000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,77.0,o3-mini-high_vs_gpt-5-nano,strong_first,8000,0.25,True,1,38848,4316.444444444444,False,6720.0,0.0,7914.666666666667,1344.0,1184.0,9,34496,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_8000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,68.0,o3-mini-high_vs_gpt-5-nano,strong_first,8000,0.5,True,1,7296,810.6666666666666,True,1344.0,0.0,1280.0,618.6666666666666,576.0,9,7040,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_8000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,86.0,o3-mini-high_vs_gpt-5-nano,strong_first,8000,0.5,True,1,28800,3200.0,False,4032.0,0.0,5888.0,1258.6666666666667,864.0,9,25472,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_8000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,60.0,o3-mini-high_vs_gpt-5-nano,strong_first,8000,0.75,True,3,23616,944.64,True,1322.6666666666667,544.0,1244.4444444444443,796.4444444444445,480.0,25,8896,8448,6080,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_8000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,65.0,o3-mini-high_vs_gpt-5-nano,strong_first,8000,0.75,True,3,109312,4372.48,False,5162.666666666667,4608.0,6769.777777777777,2104.8888888888887,2261.3333333333335,25,38016,40576,25984,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_8000/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,64.0,o3-mini-high_vs_gpt-5-nano,strong_first,8000,1.0,True,1,5312,590.2222222222222,True,1024.0,0.0,874.6666666666666,490.6666666666667,352.0,9,5120,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_8000/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,36.0,o3-mini-high_vs_gpt-5-nano,strong_first,8000,1.0,True,1,27264,3029.3333333333335,False,3584.0,0.0,4544.0,2154.6666666666665,2528.0,9,23680,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_9000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,100.0,o3-mini-high_vs_gpt-5-nano,strong_first,9000,0.0,True,1,7168,796.4444444444445,True,2048.0,0.0,1130.6666666666667,469.3333333333333,288.0,9,6848,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_9000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,100.0,o3-mini-high_vs_gpt-5-nano,strong_first,9000,0.0,True,1,20416,2268.4444444444443,False,2944.0,0.0,2666.6666666666665,2090.6666666666665,2144.0,9,17216,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_9000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,69.0,o3-mini-high_vs_gpt-5-nano,strong_first,9000,0.25,True,1,6464,718.2222222222222,True,896.0,0.0,704.0,1066.6666666666667,608.0,9,6208,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_9000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,85.0,o3-mini-high_vs_gpt-5-nano,strong_first,9000,0.25,True,1,30272,3363.5555555555557,False,2496.0,0.0,5824.0,1962.6666666666667,2144.0,9,25856,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_9000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,88.0,o3-mini-high_vs_gpt-5-nano,strong_first,9000,0.5,True,2,18944,1114.3529411764705,True,1696.0,512.0,1397.3333333333333,1045.3333333333333,720.0,17,10048,8512,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_9000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,56.0,o3-mini-high_vs_gpt-5-nano,strong_first,9000,0.5,True,2,65792,3870.1176470588234,False,4576.0,5504.0,5962.666666666667,1952.0,1824.0,17,35136,27008,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_9000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,61.0,o3-mini-high_vs_gpt-5-nano,strong_first,9000,0.75,True,1,6720,746.6666666666666,True,1344.0,0.0,1045.3333333333333,661.3333333333334,736.0,9,6464,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_9000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,70.0,o3-mini-high_vs_gpt-5-nano,strong_first,9000,0.75,True,1,32960,3662.222222222222,False,3136.0,0.0,7552.0,1344.0,1344.0,9,29824,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_9000/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,78.0,o3-mini-high_vs_gpt-5-nano,strong_first,9000,1.0,True,4,21632,655.5151515151515,True,832.0,576.0,816.0,544.0,320.0,33,5824,4864,6336,4352,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_9000/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,16.0,o3-mini-high_vs_gpt-5-nano,strong_first,9000,1.0,True,4,127168,3853.5757575757575,False,3584.0,5824.0,5850.666666666667,1696.0,1520.0,33,35072,30848,32256,24192,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_100/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,100.0,o3-mini-high_vs_gpt-5-nano,weak_first,100,0.0,True,1,17984,1998.2222222222222,False,3712.0,0.0,2709.3333333333335,704.0,672.0,9,13952,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_100/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,100.0,o3-mini-high_vs_gpt-5-nano,weak_first,100,0.0,True,1,4928,547.5555555555555,True,1408.0,0.0,533.3333333333334,576.0,320.0,9,4736,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_100/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,73.0,o3-mini-high_vs_gpt-5-nano,weak_first,100,0.25,True,1,36288,4032.0,False,4736.0,0.0,7146.666666666667,1792.0,1472.0,9,31552,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_100/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,89.0,o3-mini-high_vs_gpt-5-nano,weak_first,100,0.25,True,1,5824,647.1111111111111,True,1600.0,0.0,618.6666666666666,746.6666666666666,192.0,9,5696,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_100/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,69.0,o3-mini-high_vs_gpt-5-nano,weak_first,100,0.5,True,1,31680,3520.0,False,3584.0,0.0,6186.666666666667,1856.0,1568.0,9,27712,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_100/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,87.0,o3-mini-high_vs_gpt-5-nano,weak_first,100,0.5,True,1,6464,718.2222222222222,True,640.0,0.0,981.3333333333334,832.0,704.0,9,6080,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_100/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,79.0,o3-mini-high_vs_gpt-5-nano,weak_first,100,0.75,True,1,38336,4259.555555555556,False,4992.0,0.0,7914.666666666667,1728.0,1536.0,9,33920,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_100/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,51.0,o3-mini-high_vs_gpt-5-nano,weak_first,100,0.75,True,1,6208,689.7777777777778,True,1344.0,0.0,810.6666666666666,661.3333333333334,544.0,9,5760,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_100/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,18.0,o3-mini-high_vs_gpt-5-nano,weak_first,100,1.0,True,10,245120,3026.1728395061727,False,4428.8,4202.666666666667,3921.0666666666666,1386.6666666666667,1283.2,81,30272,20288,24064,24896,26624,24320,21760,26112,24512,18496
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_100/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,82.0,o3-mini-high_vs_gpt-5-nano,weak_first,100,1.0,True,10,54528,673.1851851851852,True,390.4,355.55555555555554,1019.7333333333333,552.5333333333333,355.2,81,5568,5056,5824,4160,4096,4480,5504,6464,6208,6912
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_1000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,100.0,o3-mini-high_vs_gpt-5-nano,weak_first,1000,0.0,True,1,22720,2524.4444444444443,False,2624.0,0.0,4650.666666666667,938.6666666666666,768.0,9,19392,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_1000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,100.0,o3-mini-high_vs_gpt-5-nano,weak_first,1000,0.0,True,1,4928,547.5555555555555,True,1024.0,0.0,832.0,426.6666666666667,256.0,9,4800,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_1000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,74.0,o3-mini-high_vs_gpt-5-nano,weak_first,1000,0.25,True,1,42688,4743.111111111111,False,3968.0,0.0,9685.333333333334,1322.6666666666667,1120.0,9,36992,0,0,0,0,0,0,0,0,0
