experiment_dir,source_batch,agent_id,is_nonreasoning,utility,model_pair,model_order,token_budget_prompted,competition_level,consensus_reached,final_round,total_tokens_sum,avg_tokens_per_interaction,num_interactions,setup_tokens_avg,thinking_tokens_avg,discussion_tokens_avg,proposal_tokens_avg,voting_tokens_avg,reflection_tokens_avg,round_0_tokens,round_1_tokens,round_2_tokens,round_3_tokens,round_4_tokens,round_5_tokens,round_6_tokens,round_7_tokens,round_8_tokens,round_9_tokens,round_10_tokens
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/weak_first/budget_9000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,False,74.0,QwQ-32B_vs_gpt-5-nano,weak_first,9000,0.25,True,1,59348,6594.222222222223,9,2731.5,8917.0,12667.333333333334,2322.0,0,0.0,5463,53885,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/weak_first/budget_9000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,True,93.0,QwQ-32B_vs_gpt-5-nano,weak_first,9000,0.25,True,1,41448,6908.0,9,2918.5,8115.0,9165.333333333334,0.0,0,0.0,5837,35611,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/weak_first/budget_9000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,False,68.0,QwQ-32B_vs_gpt-5-nano,weak_first,9000,0.5,True,1,39971,4441.222222222223,9,2372.5,3731.0,8922.666666666666,1575.6666666666667,0,0.0,4745,35226,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/weak_first/budget_9000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,True,85.0,QwQ-32B_vs_gpt-5-nano,weak_first,9000,0.5,True,1,32862,5477.0,9,2322.0,5936.0,7427.333333333333,0.0,0,0.0,4644,28218,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/weak_first/budget_9000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,False,53.0,QwQ-32B_vs_gpt-5-nano,weak_first,9000,0.75,True,1,43249,4805.444444444444,9,2229.0,7651.0,8506.333333333334,1873.6666666666667,0,0.0,4458,38791,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/QwQ-32B_vs_gpt-5-nano/weak_first/budget_9000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,True,69.0,QwQ-32B_vs_gpt-5-nano,weak_first,9000,0.75,True,1,31117,5186.166666666667,9,1704.5,4699.0,7669.666666666667,0.0,0,0.0,3409,27708,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_100/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,True,100.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,100,0.0,True,1,8057,895.2222222222222,9,837.0,832.0,1232.0,618.3333333333334,0,0.0,1674,6383,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_100/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,False,100.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,100,0.0,True,1,33838,3759.777777777778,9,3723.5,5704.0,5179.333333333333,1716.3333333333333,0,0.0,7447,26391,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_100/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,True,89.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,100,0.25,True,1,8722,969.1111111111111,9,787.0,856.0,1447.6666666666667,649.6666666666666,0,0.0,1574,7148,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_100/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,False,80.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,100,0.25,True,1,52526,5836.222222222223,9,2503.5,7606.0,11168.333333333334,2136.0,0,0.0,5007,47519,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_100/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,True,76.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,100,0.5,True,1,8687,965.2222222222222,9,754.5,889.0,1434.3333333333333,662.0,0,0.0,1509,7178,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_100/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,False,53.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,100,0.5,True,1,38689,4298.777777777777,9,2119.5,6596.0,6941.666666666667,2343.0,0,0.0,4239,34450,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_100/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,True,59.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,100,0.75,True,1,8714,968.2222222222222,9,810.5,838.0,1454.6666666666667,630.3333333333334,0,0.0,1621,7093,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_100/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,False,76.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,100,0.75,True,1,33419,3713.222222222222,9,2811.0,6175.0,5599.666666666667,1607.6666666666667,0,0.0,5622,27797,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_100/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,True,58.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,100,1.0,True,6,48153,982.7142857142857,49,743.0,878.5,1477.0,637.0555555555555,0,668.6,1486,7819,7366,7956,8116,7928,7482,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_100/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,False,42.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,100,1.0,True,6,211603,4318.428571428572,49,2119.0,4475.166666666667,6194.666666666667,2380.5555555555557,0,5232.0,4238,34121,34733,32298,42472,33405,30336,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_1000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,True,100.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,1000,0.0,True,1,12007,1334.111111111111,9,812.5,1408.0,2370.3333333333335,621.0,0,0.0,1625,10382,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_1000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,False,100.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,1000,0.0,True,1,44911,4990.111111111111,9,2530.5,5974.0,9087.0,2205.0,0,0.0,5061,39850,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_1000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,True,70.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,1000,0.25,True,1,11236,1248.4444444444443,9,776.0,1239.0,2184.0,631.0,0,0.0,1552,9684,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_1000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,False,100.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,1000,0.25,True,1,35886,3987.3333333333335,9,2573.0,4159.0,7151.333333333333,1709.0,0,0.0,5146,30740,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_1000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,True,78.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,1000,0.5,True,1,11185,1242.7777777777778,9,759.5,1286.0,2159.6666666666665,633.6666666666666,0,0.0,1519,9666,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_1000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,False,59.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,1000,0.5,True,1,34548,3838.6666666666665,9,2763.5,5011.0,6271.333333333333,1732.0,0,0.0,5527,29021,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_1000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,True,61.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,1000,0.75,True,1,11329,1258.7777777777778,9,737.5,1224.0,2239.6666666666665,637.0,0,0.0,1475,9854,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_1000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,False,58.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,1000,0.75,True,1,41384,4598.222222222223,9,3003.5,4373.0,7672.666666666667,2662.0,0,0.0,6007,35377,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_1000/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,True,80.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,1000,1.0,True,9,105526,1529.3623188405797,70,770.0,1349.4444444444443,2490.222222222222,643.0833333333334,0,1310.142857142857,1540,10867,11514,11643,11548,13439,12832,11875,9823,10445,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_1000/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,False,20.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,1000,1.0,True,9,344999,4726.013698630137,73,2111.5,4718.444444444444,7076.2962962962965,2468.074074074074,0,5076.5,4223,43368,38861,34791,35315,39027,41772,34308,46727,26607,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_10000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,True,100.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,10000,0.0,True,1,13357,1484.111111111111,9,782.5,1321.0,2854.6666666666665,635.6666666666666,0,0.0,1565,11792,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_10000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,False,100.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,10000,0.0,True,1,33570,3730.0,9,2671.5,5128.0,5645.0,2054.6666666666665,0,0.0,5343,28227,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_10000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,True,74.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,10000,0.25,True,1,20465,2273.8888888888887,9,793.0,1821.0,5044.0,642.0,0,0.0,1586,18879,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_10000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,False,97.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,10000,0.25,True,1,46425,5158.333333333333,9,2315.0,5442.0,10104.0,2013.6666666666667,0,0.0,4630,41795,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_10000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,True,82.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,10000,0.5,True,1,18343,2038.111111111111,9,757.5,2228.0,4224.0,642.6666666666666,0,0.0,1515,16828,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_10000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,False,72.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,10000,0.5,True,1,49700,5522.222222222223,9,2423.0,3886.0,11421.666666666666,2234.3333333333335,0,0.0,4846,44854,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_10000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,True,77.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,10000,0.75,True,1,27705,3078.3333333333335,9,811.0,1952.0,7386.0,657.6666666666666,0,0.0,1622,26083,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_10000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,False,56.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,10000,0.75,True,1,57172,6352.444444444444,9,3359.5,3426.0,13584.0,2091.6666666666665,0,0.0,6719,50453,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_10000/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,True,78.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,10000,1.0,True,10,206478,2549.1111111111113,81,767.0,2317.8,4767.4,639.9333333333333,0,2171.777777777778,1534,21066,16496,24229,22324,20301,23334,22743,18456,20095,15900
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_10000/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,False,22.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,10000,1.0,True,10,428864,5294.617283950617,81,2692.0,4403.3,8378.1,2384.133333333333,0,6286.666666666667,5384,50699,35279,44778,42086,44489,44971,47471,40842,40599,32266
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_2000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,True,100.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,2000,0.0,True,1,11839,1315.4444444444443,9,739.5,1411.0,2355.0,628.0,0,0.0,1479,10360,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_2000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,False,100.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,2000,0.0,True,1,36216,4024.0,9,3408.0,3458.0,6789.333333333333,1858.0,0,0.0,6816,29400,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_2000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,True,85.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,2000,0.25,True,1,12799,1422.111111111111,9,769.5,1587.0,2579.0,645.3333333333334,0,0.0,1539,11260,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_2000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,False,68.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,2000,0.25,True,1,56100,6233.333333333333,9,1921.0,6978.0,11950.666666666666,3142.6666666666665,0,0.0,3842,52258,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_2000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,True,76.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,2000,0.5,True,1,13304,1478.2222222222222,9,738.5,1881.0,2660.6666666666665,654.6666666666666,0,0.0,1477,11827,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_2000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,False,63.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,2000,0.5,True,1,40137,4459.666666666667,9,3875.5,4768.0,6424.666666666667,2781.3333333333335,0,0.0,7751,32386,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_2000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,True,70.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,2000,0.75,True,1,13370,1485.5555555555557,9,775.5,1781.0,2701.0,645.0,0,0.0,1551,11819,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_2000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,False,67.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,2000,0.75,True,1,40498,4499.777777777777,9,3059.0,5916.0,7451.666666666667,2036.3333333333333,0,0.0,6118,34380,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_20000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,True,100.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,20000,0.0,True,1,17092,1899.111111111111,9,776.0,1066.0,4214.333333333333,610.3333333333334,0,0.0,1552,15540,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_20000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,False,100.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,20000,0.0,True,1,35689,3965.4444444444443,9,2442.5,3417.0,7249.333333333333,1879.6666666666667,0,0.0,4885,30804,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_20000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,True,75.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,20000,0.25,True,1,24679,2742.1111111111113,9,763.0,1959.0,6415.666666666667,649.0,0,0.0,1526,23153,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_20000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,False,99.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,20000,0.25,True,1,48290,5365.555555555556,9,2221.0,4872.0,10819.333333333334,2172.6666666666665,0,0.0,4442,43848,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_20000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,True,64.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,20000,0.5,True,1,25784,2864.8888888888887,9,773.0,3201.0,6379.333333333333,633.0,0,0.0,1546,24238,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_20000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,False,89.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,20000,0.5,True,1,57444,6382.666666666667,9,2500.0,4415.0,14229.0,1780.6666666666667,0,0.0,5000,52444,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_20000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,True,53.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,20000,0.75,True,1,24030,2670.0,9,814.0,1527.0,6320.0,638.3333333333334,0,0.0,1628,22402,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_20000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,False,66.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,20000,0.75,True,1,53661,5962.333333333333,9,2054.0,3696.0,12041.333333333334,3244.3333333333335,0,0.0,4108,49553,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_20000/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,True,72.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,20000,1.0,True,7,151301,2801.8703703703704,57,779.5,1939.857142857143,4946.380952380952,649.7222222222222,0,3432.3333333333335,1559,23716,23522,23588,19117,20081,22522,17196,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_20000/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,False,28.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,20000,1.0,True,7,307740,5398.9473684210525,57,2317.0,4615.142857142857,9090.52380952381,2190.904761904762,0,5648.333333333333,4634,42704,40919,44076,39922,48107,52364,35014,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_30000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,True,100.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,30000,0.0,True,1,23410,2601.1111111111113,9,808.5,1283.0,6207.333333333333,629.3333333333334,0,0.0,1617,21793,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_30000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,False,100.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,30000,0.0,True,1,41241,4582.333333333333,9,2926.5,3299.0,8962.666666666666,1733.6666666666667,0,0.0,5853,35388,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_30000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,True,80.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,30000,0.25,True,1,21348,2372.0,9,763.5,1615.0,5441.0,627.6666666666666,0,0.0,1527,19821,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_30000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,False,75.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,30000,0.25,True,1,50380,5597.777777777777,9,2277.5,4797.0,10618.0,3058.0,0,0.0,4555,45825,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_30000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,True,65.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,30000,0.5,True,1,21249,2656.125,9,745.5,1075.0,5793.666666666667,651.0,0,0.0,1491,19758,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_30000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,False,87.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,30000,0.5,True,1,49985,5553.888888888889,9,2826.0,5717.0,11027.666666666666,1844.3333333333333,0,0.0,5652,44333,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_30000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,True,75.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,30000,0.75,True,1,25313,2812.5555555555557,9,773.0,1353.0,6834.666666666667,636.6666666666666,0,0.0,1546,23767,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_30000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,False,54.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,30000,0.75,True,1,51953,5772.555555555556,9,2685.5,6248.0,10991.0,2453.6666666666665,0,0.0,5371,46582,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_30000/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,True,81.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,30000,1.0,True,10,213674,2670.925,81,793.0,2021.9,4838.5,648.7586206896551,0,3100.0,1586,24329,26572,17268,22491,22878,21611,22186,21631,20172,12950
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_30000/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,False,19.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,30000,1.0,True,10,454481,5610.876543209876,81,2928.5,4277.0,9541.2,2297.866666666667,0,5631.333333333333,5857,42425,50635,39891,52406,46536,42736,42888,44377,53388,33342
experiments/results/ttc_scaling_20260125_050451/claude-opus-4-5-thinking-32k_vs_gpt-5-nano/strong_first/budget_4000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,True,100.0,claude-opus-4-5-thinking-32k_vs_gpt-5-nano,strong_first,4000,0.0,True,1,13584,1509.3333333333333,9,769.0,1940.0,2734.0,634.6666666666666,0,0.0,1538,12046,0,0,0,0,0,0,0,0,0
