experiment_group,config_id,game,game_type,n_agents,run_name,agent_id,round,phase,interaction_phase,proposal_repair_attempt,model_name,model_normalized,parse_error_type,parse_error_message,error_cause,current_parser_parseable,raw_preview,n_gt_2,arena_elo
homogeneous,2649,game3,co_funding,10,config_2649_game3_homogeneous_adversary_n10_sigma_0p5_alpha_0p2_amazon_nova_micro_v1p0_first_seed1,Agent_6,6,private_thinking,private_thinking_round_6,,gpt-5-nano,gpt-5-nano-high,JSONDecodeError,Expecting value: line 18 column 14 (char 1989),JSON comments inside arrays/objects,True,"{\n  ""reasoning"": ""The Round 5 budget is 25 units. Riverwalk Bottle-Fill Stations are cost-prohibitive this round (28) and heavily contested; Ogun consensus shows Riverwalk has strong backing but cannot be funded fully within the 25-unit cap without sacrificing other backbone items. Downtown Public Restroom Renovation remains a reliable, high-visibility service signal and is affordable within 25 when paired with a safe, credible backbone item. Pollinator Garden Network is a core ecological signa",True,1337
homogeneous,2649,game3,co_funding,10,config_2649_game3_homogeneous_adversary_n10_sigma_0p5_alpha_0p2_amazon_nova_micro_v1p0_first_seed1,Agent_10,6,private_thinking,private_thinking_round_6,,gpt-5-nano,gpt-5-nano-high,JSONDecodeError,"Expecting ',' delimiter: line 7 column 42 (char 1380)",missing comma/quote delimiter,True,"{\n  ""reasoning"": ""Round 6 is constrained to 25 units and coalition signals are pulling toward preserving the ecological backbone (Pollinator Garden Network + Riverwalk Bottle-Fill Stations) while being cautious about front-loading safety items. Riverwalk remains a powerful signal but is expensive to fund in a tight 25-unit round when paired with other high-value items. The circulating proposals show a preference for a clean, defendable core (Pollinator + Restroom) in Round 5, with Riverwalk and",True,1337
homogeneous,2649,game3,co_funding,10,config_2649_game3_homogeneous_adversary_n10_sigma_0p5_alpha_0p2_amazon_nova_micro_v1p0_first_seed1,Agent_2,7,private_thinking,private_thinking_round_7,,gpt-5-nano,gpt-5-nano-high,JSONDecodeError,"Expecting ',' delimiter: line 7 column 28 (char 1336)",missing comma/quote delimiter,True,"{\n  ""reasoning"": ""Round 6 must operate under a strict 25-unit cap while maximizing coalition buy-in. Riverwalk is cost-prohibitive in a 25-unit package. Pollinator Garden Network is the strongest evergreen ecological signal and remains a central anchor across rounds. Safety items are valuable but should be staged for rounds with broader coalition momentum (Round 6–7), not squeezed into Round 6 unless a credible two-thirds path forms. Downtown Restroom Renovation provides a high-visibility, broa",True,1337
homogeneous,2649,game3,co_funding,10,config_2649_game3_homogeneous_adversary_n10_sigma_0p5_alpha_0p2_amazon_nova_micro_v1p0_first_seed1,Agent_5,7,private_thinking,private_thinking_round_7,,gpt-5-nano,gpt-5-nano-high,JSONDecodeError,Invalid control character at: line 2 column 723 (char 724),unescaped newline/control char in JSON string,False,"{\n  ""reasoning"": ""At Round 7/7-style level, the group remains budget-constrained to 25 units and shows a strong preference for preserving the ecological backbone (Pollinator Garden Network + Riverwalk Bottle-Fill Stations) while carving out targeted, underfunded safety/service upgrades. The coalition leans toward funding a compact, defensible core in Round 6 that can piggyback into Round 7 with a clear path to safety upgrades if momentum grows. Given prior round dynamics, two clean 25-unit opti",True,1337
homogeneous,2649,game3,co_funding,10,config_2649_game3_homogeneous_adversary_n10_sigma_0p5_alpha_0p2_amazon_nova_micro_v1p0_first_seed1,Agent_9,7,private_thinking,private_thinking_round_7,,gpt-5-nano,gpt-5-nano-high,JSONDecodeError,"Expecting ',' delimiter: line 8 column 34 (char 1520)",missing comma/quote delimiter,True,"{\n  ""reasoning"": ""Round 7 analysis focuses on maximizing impact within a strict 25-unit budget while honoring the established coalition signals. The ecology backbone (Pollinator Garden Network, Riverwalk Bottle-Fill Stations) remains the most durable cross-round signal, but several high-value safety items will require coalition momentum (two-thirds) to move earlier. Given the aggregates, Riverwalk remains unfunded; Downtown Restroom is funded, Pollinator is funded, and Harborview Canopies plus ",True,1337
homogeneous,2653,game3,co_funding,10,config_2653_game3_homogeneous_adversary_n10_sigma_0p5_alpha_0p2_gpt_4o_mini_2024_07_18_first_seed1,Agent_6,5,private_thinking,private_thinking_round_5,,gpt-5-nano,gpt-5-nano-high,JSONDecodeError,Invalid control character at: line 12 column 128 (char 2014),unescaped newline/control char in JSON string,True,"{\n  ""reasoning"": ""Round 5 presents a tight 24-unit budget with Cedar+Riverwalk as the strongest near-term core. The critical gating factor remains the Eastgate top-up to reach Eastgate=4 so Cedar+Riverwalk can be funded this round. Prior rounds demonstrated that without the +2 Eastgate commitment, Cedar+Riverwalk cannot close, and self-contained options (Downtown Restroom, South Station) become the only guaranteed wins. The optimal play is to pursue a two-track approach: (1) rally an Eastgate t",True,1337
homogeneous,2654,game3,co_funding,10,config_2654_game3_homogeneous_adversary_n10_sigma_0p5_alpha_0p2_gpt_4o_mini_2024_07_18_first_seed2,Agent_2,2,private_thinking,private_thinking_round_2,,gpt-5-nano,gpt-5-nano-high,JSONDecodeError,Expecting ':' delimiter: line 4 column 245 (char 1076),missing colon delimiter,False,"{\n  ""reasoning"": ""Round 1 established a broad coalition around HVAC Upgrade (Northside) and Meadowbrook Calming Islands as anchors, with Market Street Protected Bike Lane as a conservative mobility add-on to reach the 22 total. The aggregated signals suggest Track A (11/9/2) is the safest default to lock in momentum. Track B (Elm Street Rain Gardens 19 + 3) offers a credible diversification that can run in parallel without disturbing Track A, while Track C (Cedar Pool Lift + Dog Park) remains a",True,1337
homogeneous,2654,game3,co_funding,10,config_2654_game3_homogeneous_adversary_n10_sigma_0p5_alpha_0p2_gpt_4o_mini_2024_07_18_first_seed2,Agent_3,5,private_thinking,private_thinking_round_5,,gpt-5-nano,gpt-5-nano-high,JSONDecodeError,"Expecting ',' delimiter: line 3 column 510 (char 1317)",missing comma/quote delimiter,False,"{\n  ""reasoning"": ""High-level strategic view: The group has repeatedly signaled strong support for Cedar Pool Access Lift and Dog Park as core high-value anchors, with Market Street as the disciplined mobility add-on. Elm Street Stormwater Rain Gardens offers credible diversification without destabilizing the backbone. HVAC Northside and Meadowbrook remain valuable but are better reserved as Track B/C options for later rounds. The fixed budget of 22 requires careful sequencing: lock in Track A a",True,1337
homogeneous,2654,game3,co_funding,10,config_2654_game3_homogeneous_adversary_n10_sigma_0p5_alpha_0p2_gpt_4o_mini_2024_07_18_first_seed2,Agent_7,5,private_thinking,private_thinking_round_5,,gpt-5-nano,gpt-5-nano-high,JSONDecodeError,Invalid control character at: line 11 column 233 (char 1456),unescaped newline/control char in JSON string,False,"{\n  ""reasoning"": ""Round 5/10 presents a two-track decision: lock a tight core (Track A) while offering Track B for diversification and Track C for future pivots. The strongest, broadly supported anchors remain Cedar Pool Access Lift (10) and Dog Park (11), paired with Market Street Protected Bike Lane (1) to create a coherent 22-unit backbone. Elm Street Stormwater Rain Gardens (Track B) offers a credible parallel path at 19+3, enabling diversification without destabilizing Track A. HVAC Norths",True,1337
homogeneous,2655,game3,co_funding,10,config_2655_game3_homogeneous_adversary_n10_sigma_0p5_alpha_0p2_gpt_4o_mini_2024_07_18_last_seed1,Agent_6,1,private_thinking,private_thinking_round_1,,gpt-5-nano,gpt-5-nano-high,JSONDecodeError,Invalid control character at: line 13 column 153 (char 2198),unescaped newline/control char in JSON string,True,"{\n  ""reasoning"": ""With a 25-unit round and Riverwalk delivering the strongest value-for-cost (10 for 38) it is the clear number-one priority for broad coalition-building. West End Cold Storage (10 for 4) provides a solid utility but leaves only 5 for a lever, which is the right level of flexibility to signal readiness for a larger, coalition-driven target in later rounds (e.g., Lincoln Avenue Streetlight Upgrades at cost 20, value 12). Harborview remains an appealing option but generally requir",True,1337
homogeneous,2662,game3,co_funding,10,config_2662_game3_homogeneous_adversary_n10_sigma_0p5_alpha_0p2_gemini_2p5_pro_first_seed2,Agent_8,1,private_thinking,private_thinking_round_1,,gpt-5-nano,gpt-5-nano-high,JSONDecodeError,Invalid control character at: line 7 column 75 (char 1505),unescaped newline/control char in JSON string,False,"{\n  ""reasoning"": ""There is a clear coalition momentum around a 25-budget, gap-free package consisting of Harborview Canopies (10), Northside HVAC (11), and Elm Street Stormwater Rain Gardens (4). With no prior contributions in this round, funding this trio exactly at 25 is feasible and minimizes fragility. Riverside remains a long-term option requiring a 5-gap (HVAC) to be filled, which risks round-wide paralysis if not guaranteed. South Station + Cedar Pool offers a safe fallback but provides ",True,1337
homogeneous,2690,game3,co_funding,10,config_2690_game3_homogeneous_control_n10_sigma_0p5_alpha_0p8_seed2,Agent_3,1,private_thinking,private_thinking_round_1,,gpt-5-nano,gpt-5-nano-high,JSONDecodeError,"Expecting ',' delimiter: line 6 column 1 (char 2073)",missing comma/quote delimiter,False,"{\n  ""reasoning"": ""Budget is fixed at 25. The strongest consensus item is Downtown Public Restroom Renovation (22), providing the highest broad public benefit and equity impact. However, there is no available item in the list with a cost <= 3 to pair with Downtown this round, so the only feasible immediate funding is Downtown alone (22), leaving 3 units of budget unused. This creates a large signaling gap, but ensures a defensible, high-utility core if coalition partners cannot agree on a suitab",True,1337
homogeneous,2690,game3,co_funding,10,config_2690_game3_homogeneous_control_n10_sigma_0p5_alpha_0p8_seed2,Agent_10,1,private_thinking,private_thinking_round_1,,gpt-5-nano,gpt-5-nano-high,JSONDecodeError,"Expecting ',' delimiter: line 6 column 1 (char 1688)",missing comma/quote delimiter,False,"{\n  ""reasoning"": ""With a fixed budget of 25 and the current item-costs/values, the strongest single-fund option is Downtown Public Restroom Renovation (cost 22, value 17). It delivers the highest public-benefit value within the budget constraints, even though it leaves a small residual (3) that cannot be allocated to any other available item. The next-best single-item option is South Station Real-Time Transit Signs (cost 25, value 13), which uses the entire budget but offers a lower total value",True,1337
homogeneous,2690,game3,co_funding,10,config_2690_game3_homogeneous_control_n10_sigma_0p5_alpha_0p8_seed2,Agent_8,5,private_thinking,private_thinking_round_5,,gpt-5-nano,gpt-5-nano-high,JSONDecodeError,Invalid control character at: line 3 column 40 (char 760),unescaped newline/control char in JSON string,True,"{\n  ""reasoning"": ""Round 5 operates under a fixed 25 budget with a strong preference observed for Downtown Restroom Renovation as the anchor. The coalition tends to favor a tight two-item core plus light signaling via 0-cost add-ons to indicate breadth without expanding the funded core. Prior rounds show HVAC momentum can shift preference toward climate signaling, but when momentum is uncertain, a compact Downtown-centric package (anchor + tiny companion) tends to be more defensible. With this i",True,1337
homogeneous,2690,game3,co_funding,10,config_2690_game3_homogeneous_control_n10_sigma_0p5_alpha_0p8_seed2,Agent_1,6,private_thinking,private_thinking_round_6,,gpt-5-nano,gpt-5-nano-high,JSONDecodeError,Invalid control character at: line 2 column 694 (char 695),unescaped newline/control char in JSON string,True,"{\n  ""reasoning"": ""The budget is fixed at 25 and Downtown Restroom Renovation (22) is the clear anchor with broad equity/visibility. The most defensible move this round is a tight core plus lightweight signaling. HVAC momentum is a plausible driver for Baseline B (25 total), but if HVAC momentum isn’t clearly present, Baseline A (tight core + signaling) remains a solid fallback. Baseline C remains a last-resort diversification option only if the group explicitly shifts away from Downtown and sig",True,1337
homogeneous,2690,game3,co_funding,10,config_2690_game3_homogeneous_control_n10_sigma_0p5_alpha_0p8_seed2,Agent_4,9,private_thinking,private_thinking_round_9,,gpt-5-nano,gpt-5-nano-high,JSONDecodeError,Invalid control character at: line 2 column 674 (char 675),unescaped newline/control char in JSON string,False,"{\n  ""reasoning"": ""Round 9 is a repeat coin flip: budget fixed at 25, Downtown remains the anchor, and coalitions prefer a tight core with light signaling. Past rounds show the strongest near-term path is a two-item core plus 0-cost breadth signals; HVAC momentum is plausible but not guaranteed. The safe play is to push Baseline B (25 total with HVAC) where HVAC momentum exists, while keeping Baseline A ready as a fallback if HVAC momentum falters. Baseline C remains a contingency only if there ",True,1337
homogeneous,2694,game3,co_funding,10,config_2694_game3_homogeneous_adversary_n10_sigma_0p5_alpha_0p8_amazon_nova_micro_v1p0_last_seed2,Agent_8,1,proposal,proposal_round_1_invalid_attempt_0,0.0,gpt-5-nano,gpt-5-nano-high,JSONDecodeError,Expecting value: line 3 column 9 (char 31),JSON comments inside arrays/objects,True,"{\n  ""contributions"": [\n    0,  // Market Street Protected Bike Lane\n    16, // Parkside Adventure Playground\n    0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0\n  ],\n  ""reasoning"": ""Strategy centers Parkside as the core 16-unit investment to ensure full funding and immediate impact. Pine Terrace cannot be funded to completion within the remaining budget, so I allocate entirely to Parkside to maximize core coalition strength. This preserves the strongest community impact",True,1337
homogeneous,2695,game3,co_funding,10,config_2695_game3_homogeneous_adversary_n10_sigma_0p5_alpha_0p8_gpt_4o_mini_2024_07_18_first_seed1,Agent_5,4,private_thinking,private_thinking_round_4,,gpt-5-nano,gpt-5-nano-high,JSONDecodeError,"Expecting ',' delimiter: line 2 column 932 (char 933)",missing comma/quote delimiter,False,"{\n  ""reasoning"": ""The group consistently treats Maple Library Study Room Renovation (11) and Pollinator Garden Network (10) as fixed anchors, forming the backbone. Meadowbrook Traffic Calming Islands (5) remains the strongest, low-friction third-slot to preserve safety and cohesion. With a hard 27-unit ceiling, two defensible 27-unit pivots exist: (a) Infrastructure tilt (Elm Street Stormwater Rain Gardens + West End Cold Storage) totaling 3+3 = 6 alongside the fixed anchors (11+10+6 = 27), and",True,1337
homogeneous,2695,game3,co_funding,10,config_2695_game3_homogeneous_adversary_n10_sigma_0p5_alpha_0p8_gpt_4o_mini_2024_07_18_first_seed1,Agent_8,4,private_thinking,private_thinking_round_4,,gpt-5-nano,gpt-5-nano-high,JSONDecodeError,Expecting value: line 4 column 22 (char 1364),missing value or truncated JSON,False,"{\n  ""reasoning"": ""Round 4 operates under a strict 27-unit ceiling with Maple Library Renovation (11) and Pollinator Garden Network (10) as fixed anchors. Meadowbrook Traffic Calming Islands (5) remains the strongest, low-friction third-slot for safety and coalition cohesion. To stay defendable, we should keep a tight core (27-unit viable options) and prepare clear pivots should coalition momentum shift toward infrastructure or accessibility. Budget flexibility should come from shifting the thir",True,1337
homogeneous,2696,game3,co_funding,10,config_2696_game3_homogeneous_adversary_n10_sigma_0p5_alpha_0p8_gpt_4o_mini_2024_07_18_first_seed2,Agent_3,7,private_thinking,private_thinking_round_7,,gpt-5-nano,gpt-5-nano-high,JSONDecodeError,Invalid control character at: line 2 column 802 (char 803),unescaped newline/control char in JSON string,False,"{\n  ""reasoning"": ""Round 6/7 dynamics show a strong preference for a 26-unit Maple-centered package, but the explicit endorsement from Agents 1 and 3 is the gating factor to publish a core. Given the fixed 26-unit budget and the cost data, the clean Maple+Downtown core (13+13) is only publishable if there are two items that together fit 26 and carry explicit backing. Since the round’s costs indicate that Downtown Restroom costs 30 and Maple Library costs 20, the pure 13+13 core cannot be publish",True,1337
